Timepoint,Time,SocketID,Time,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSentUnique,pktSndLoss,pktSndDrop,pktRetrans,pktSndFilterExtra,byteSent,byteSentUnique,byteSndDrop,byteAvailSndBuf,msSndBuf,mbpsSendRate,usPktSndPeriod,pktRecv,pktRecvUnique,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss,byteRecv,byteRecvUnique,byteRcvLoss,byteRcvDrop,byteAvailRcvBuf,msRcvBuf,mbpsRecvRate,msRcvTsbPdDelay
2022-01-17T13:08:38.745645+0000,2980532,448292610,2980532,8192,8192,0,48.037,162.336,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,979,978,12,0,14,1,0,0,0,1331440,1330080,16320,0,11793000,670,5.45783,800
2022-01-17T13:08:40.674854+0000,2982461,448292610,2982461,8192,8192,0,48.312,158.124,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1018,1014,12,0,16,4,0,0,0,1384480,1379040,16320,0,11773500,672,5.74112,800
2022-01-17T13:08:42.459209+0000,2984246,448292610,2984246,8192,8192,0,48.339,166.164,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,996,992,16,0,20,4,0,0,0,1354560,1349120,21760,0,11791500,611,6.07301,800
2022-01-17T13:08:44.055263+0000,2985842,448292610,2985842,8192,8192,0,48.569,116.76,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,953,951,15,0,16,2,0,0,0,1296080,1293360,20400,0,11862000,526,6.49645,800
2022-01-17T13:08:45.990760+0000,2987777,448292610,2987777,8192,8192,0,47.934,106.692,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1090,1088,13,0,16,2,0,0,0,1482400,1479680,17680,0,11727000,642,6.1272,800
2022-01-17T13:08:47.904150+0000,2989691,448292610,2989691,8192,8192,0,47.887,143.88,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,991,988,13,0,16,3,0,0,0,1347760,1343680,17680,0,11748000,647,5.63507,800
2022-01-17T13:08:49.695595+0000,2991482,448292610,2991482,8192,8192,0,47.943,163.308,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,976,971,17,0,22,5,0,0,0,1327360,1320560,23120,0,11787000,661,5.92756,800
2022-01-17T13:08:51.703762+0000,2993490,448292610,2993490,8192,8192,0,47.613,127.944,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1019,1018,18,0,19,1,0,0,0,1385840,1384480,24480,0,11761500,681,5.52082,800
2022-01-17T13:08:53.662772+0000,2995449,448292610,2995449,8192,8192,0,47.659,157.776,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,988,987,8,0,9,1,0,0,0,1343680,1342320,10880,0,11785500,610,5.48717,800
2022-01-17T13:08:55.297252+0000,2997084,448292610,2997084,8192,8192,0,47.695,111.564,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,979,979,5,0,5,0,0,0,0,1331440,1331440,6800,0,11815500,532,6.51678,800
2022-01-17T13:08:56.919800+0000,2998706,448292610,2998706,8192,8192,0,49.149,160.452,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,982,981,9,0,10,1,0,0,0,1335520,1334160,12240,0,11839500,522,6.58484,800
2022-01-17T13:08:58.662751+0000,3000449,448292610,3000449,8192,8192,0,47.901,139.188,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1040,1039,10,0,11,1,0,0,0,1414400,1413040,13600,0,11782500,517,6.49193,800
2022-01-17T13:09:00.286233+0000,3002073,448292610,3002073,8192,8192,0,47.946,140.448,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,971,966,16,0,20,5,0,0,0,1320560,1313760,21760,0,11871000,510,6.50731,800
2022-01-17T13:09:01.869510+0000,3003656,448292610,3003656,8192,8192,0,47.811,148.98,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,962,961,9,0,11,1,0,0,0,1308320,1306960,12240,0,11896500,509,6.61069,800
2022-01-17T13:09:03.684034+0000,3005470,448292610,3005470,8192,8192,0,47.903,129.756,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1083,1081,14,0,16,2,0,0,0,1472880,1470160,19040,0,11772000,519,6.49374,800
2022-01-17T13:09:05.507028+0000,3007293,448292610,3007293,8192,8192,0,47.788,175.296,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,984,982,7,0,9,2,0,0,0,1338240,1335520,9520,0,11802000,656,5.87272,800
2022-01-17T13:09:07.596988+0000,3009383,448292610,3009383,8192,8192,0,47.521,133.272,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1131,1131,10,0,10,0,0,0,0,1538160,1538160,13600,0,11599500,636,5.8878,800
2022-01-17T13:09:09.030383+0000,3010817,448292610,3010817,8192,8192,0,47.295,134.388,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,863,861,6,0,8,2,0,0,0,1173680,1170960,8160,0,11824500,570,6.55051,800
2022-01-17T13:09:10.688204+0000,3012475,448292610,3012475,8192,8192,0,48.428,123.816,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,982,980,10,0,12,2,0,0,0,1335520,1332800,13600,0,11845500,571,6.44469,800
2022-01-17T13:09:12.494529+0000,3014281,448292610,3014281,8192,8192,0,49.123,135.66,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1012,1011,13,0,13,1,0,0,0,1376320,1374960,17680,0,11835000,590,6.09556,800
2022-01-17T13:09:14.378903+0000,3016165,448292610,3016165,8192,8192,0,47.456,156.42,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1009,1006,12,0,16,3,0,0,0,1372240,1368160,16320,0,11818500,631,5.82576,800
2022-01-17T13:09:16.186164+0000,3017973,448292610,3017973,8192,8192,0,47.836,125.376,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1077,1075,9,0,11,2,0,0,0,1464720,1462000,12240,0,11704500,618,6.48372,800
2022-01-17T13:09:17.934668+0000,3019721,448292610,3019721,8192,8192,0,47.631,159.444,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,953,951,10,0,11,2,0,0,0,1296080,1293360,13600,0,11817000,627,5.92999,800
2022-01-17T13:09:19.687657+0000,3021474,448292610,3021474,8192,8192,0,48.153,159.336,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,997,994,19,0,23,3,0,0,0,1355920,1351840,25840,0,11791500,596,6.18794,800
2022-01-17T13:09:21.490070+0000,3023277,448292610,3023277,8192,8192,0,48.69,143.832,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,992,991,9,0,10,1,0,0,0,1349120,1347760,12240,0,11796000,636,5.98805,800
2022-01-17T13:09:23.404881+0000,3025191,448292610,3025191,8192,8192,0,47.754,127.968,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1013,1008,17,0,22,5,0,0,0,1377680,1370880,23120,0,11784000,652,5.75588,800
2022-01-17T13:09:25.344947+0000,3027131,448292610,3027131,8192,8192,0,48.035,124.62,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1015,1012,17,0,20,3,0,0,0,1380400,1376320,23120,0,11767500,596,5.69217,800
2022-01-17T13:09:27.133128+0000,3028920,448292610,3028920,8192,8192,0,48.021,148.128,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1011,1010,7,0,8,1,0,0,0,1374960,1373600,9520,0,11758500,610,6.15135,800
2022-01-17T13:09:28.786169+0000,3030573,448292610,3030573,8192,8192,0,47.806,170.988,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,993,989,14,0,18,4,0,0,0,1350480,1345040,19040,0,11772000,572,6.53573,800
2022-01-17T13:09:30.436800+0000,3032223,448292610,3032223,8192,8192,0,48.365,138.972,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,971,971,12,0,12,0,0,0,0,1320560,1320560,16320,0,11817000,597,6.40025,800
2022-01-17T13:09:32.187969+0000,3033974,448292610,3033974,8192,8192,0,48.095,157.452,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1011,1011,4,0,4,0,0,0,0,1374960,1374960,5440,0,11794500,599,6.28134,800
2022-01-17T13:09:33.981761+0000,3035768,448292610,3035768,8192,8192,0,47.75,128.676,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1068,1065,14,0,16,3,0,0,0,1452480,1448400,19040,0,11739000,608,6.47782,800
2022-01-17T13:09:36.028419+0000,3037815,448292610,3037815,8192,8192,0,47.371,184.716,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1026,1022,12,0,17,4,0,0,0,1395360,1389920,16320,0,11665500,660,5.4542,800
2022-01-17T13:09:37.952777+0000,3039739,448292610,3039739,8192,8192,0,48.006,138.408,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,876,875,8,0,9,1,0,0,0,1191360,1190000,10880,0,11854500,684,4.95275,800
2022-01-17T13:09:40.056561+0000,3041843,448292610,3041843,8192,8192,0,47.775,133.476,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,979,977,8,0,9,2,0,0,0,1331440,1328720,10880,0,11907000,686,5.06305,800
2022-01-17T13:09:42.047006+0000,3043833,448292610,3043833,8192,8192,0,48.374,171.468,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1103,1100,13,0,17,3,0,0,0,1500080,1496000,17680,0,11739000,655,6.02912,800
2022-01-17T13:09:43.854941+0000,3045641,448292610,3045641,8192,8192,0,48.782,140.796,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,977,975,9,0,11,2,0,0,0,1328720,1326000,12240,0,11781000,635,5.87947,800
2022-01-17T13:09:45.607088+0000,3047394,448292610,3047394,8192,8192,0,47.579,161.964,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,972,972,6,0,6,0,0,0,0,1321920,1321920,8160,0,11818500,613,6.0357,800
2022-01-17T13:09:47.573513+0000,3049360,448292610,3049360,8192,8192,0,47.626,128.04,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1018,1015,11,0,14,3,0,0,0,1384480,1380400,14960,0,11794500,654,5.63244,800
2022-01-17T13:09:49.420440+0000,3051207,448292610,3051207,8192,8192,0,47.398,120.18,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1060,1057,11,0,14,3,0,0,0,1441600,1437520,14960,0,11710500,629,6.24435,800
2022-01-17T13:09:51.248409+0000,3053035,448292610,3053035,8192,8192,0,48.041,142.968,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,971,971,9,0,9,0,0,0,0,1320560,1320560,12240,0,11760000,654,5.77933,800
2022-01-17T13:09:53.095927+0000,3054882,448292610,3054882,8192,8192,0,48.199,121.392,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1067,1064,13,0,16,3,0,0,0,1451120,1447040,17680,0,11661000,637,6.28355,800
2022-01-17T13:09:54.777055+0000,3056564,448292610,3056564,8192,8192,0,47.975,150.648,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,896,895,14,0,14,1,0,0,0,1218560,1217200,19040,0,11818500,680,5.79877,800
2022-01-17T13:09:56.843936+0000,3058630,448292610,3058630,8192,8192,0,47.545,147.588,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,986,985,7,0,9,1,0,0,0,1340960,1339600,9520,0,11838000,725,5.19028,800
2022-01-17T13:09:58.873044+0000,3060659,448292610,3060659,8192,8192,0,47.629,123.408,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1082,1081,6,0,7,1,0,0,0,1471520,1470160,8160,0,11718000,690,5.80164,800
2022-01-17T13:10:00.956672+0000,3062743,448292610,3062743,8192,8192,0,47.337,156.936,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,925,924,7,0,8,1,0,0,0,1258000,1256640,9520,0,11832000,703,4.83004,800
2022-01-17T13:10:03.115956+0000,3064902,448292610,3064902,8192,8192,0,47.542,136.512,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1170,1170,11,0,10,0,0,0,0,1591200,1591200,14960,0,11599500,682,5.8953,800
2022-01-17T13:10:04.996459+0000,3066783,448292610,3066783,8192,8192,0,47.288,164.46,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,813,811,5,0,8,2,0,0,0,1105680,1102960,6800,0,11862000,698,4.70375,800
2022-01-17T13:10:07.172465+0000,3068959,448292610,3068959,8192,8192,0,47.591,126.816,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1036,1035,5,0,5,1,0,0,0,1408960,1407600,6800,0,11830500,710,5.18001,800
2022-01-17T13:10:09.266810+0000,3071053,448292610,3071053,8192,8192,0,47.568,114.672,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,995,994,5,0,7,1,0,0,0,1353200,1351840,6800,0,11817000,671,5.16894,800
2022-01-17T13:10:11.440673+0000,3073227,448292610,3073227,8192,8192,0,47.313,152.028,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,976,974,11,0,13,2,0,0,0,1327360,1324640,14960,0,11857500,714,4.8848,800
2022-01-17T13:10:13.660648+0000,3075447,448292610,3075447,8192,8192,0,47.483,147.96,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,955,955,7,0,7,0,0,0,0,1298800,1298800,9520,0,11919000,723,4.68042,800
2022-01-17T13:10:15.833956+0000,3077620,448292610,3077620,8192,8192,0,48.059,128.196,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1078,1076,16,0,18,2,0,0,0,1466080,1463360,21760,0,11805000,704,5.39668,800
2022-01-17T13:10:18.112770+0000,3079899,448292610,3079899,8192,8192,0,47.942,125.424,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1044,1044,8,0,7,0,0,0,0,1419840,1419840,10880,0,11763000,676,4.98449,800
2022-01-17T13:10:20.030694+0000,3081817,448292610,3081817,8192,8192,0,47.731,124.236,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1002,998,12,0,17,4,0,0,0,1362720,1357280,16320,0,11743500,667,5.68413,800
2022-01-17T13:10:21.748539+0000,3083535,448292610,3083535,8192,8192,0,47.635,132.9,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,954,951,9,0,12,3,0,0,0,1297440,1293360,12240,0,11820000,630,6.04222,800
2022-01-17T13:10:23.596911+0000,3085383,448292610,3085383,8192,8192,0,47.793,171.096,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1052,1051,11,0,12,1,0,0,0,1430720,1429360,14960,0,11742000,611,6.19232,800
2022-01-17T13:10:25.260343+0000,3087047,448292610,3087047,8192,8192,0,47.582,157.044,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,969,967,7,0,9,2,0,0,0,1317840,1315120,9520,0,11790000,635,6.33795,800
2022-01-17T13:10:26.935273+0000,3088722,448292610,3088722,8192,8192,0,46.931,144.024,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,976,974,6,0,8,2,0,0,0,1327360,1324640,8160,0,11829000,603,6.33988,800
2022-01-17T13:10:28.806325+0000,3090593,448292610,3090593,8192,8192,0,47.082,142.224,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1056,1055,4,0,5,1,0,0,0,1436160,1434800,5440,0,11751000,623,6.14058,800
2022-01-17T13:10:30.563132+0000,3092350,448292610,3092350,8192,8192,0,47.434,165.42,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1001,1000,5,0,6,1,0,0,0,1361360,1360000,6800,0,11746500,620,6.19922,800
2022-01-17T13:10:32.298600+0000,3094085,448292610,3094085,8192,8192,0,47.703,157.356,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,995,993,12,0,14,2,0,0,0,1353200,1350480,16320,0,11757000,626,6.23786,800
2022-01-17T13:10:34.057765+0000,3095844,448292610,3095844,8192,8192,0,47.551,152.832,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1031,1028,8,0,11,3,0,0,0,1402160,1398080,10880,0,11721000,629,6.37648,800
2022-01-17T13:10:35.813758+0000,3097600,448292610,3097600,8192,8192,0,47.364,129.924,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,981,979,5,0,7,2,0,0,0,1334160,1331440,6800,0,11749500,620,6.07824,800
2022-01-17T13:10:37.602455+0000,3099389,448292610,3099389,8192,8192,0,47.608,146.868,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,932,929,7,0,8,3,0,0,0,1267520,1263440,9520,0,11887500,646,5.669,800
2022-01-17T13:10:39.486972+0000,3101273,448292610,3101273,8192,8192,0,47.772,139.02,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1030,1029,7,0,10,1,0,0,0,1400800,1399440,9520,0,11809500,632,5.94657,800
2022-01-17T13:10:41.423034+0000,3103209,448292610,3103209,8192,8192,0,46.764,171.888,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1067,1067,3,0,3,0,0,0,0,1451120,1451120,4080,0,11713500,622,5.99615,800
2022-01-17T13:10:43.084353+0000,3104871,448292610,3104871,8192,8192,0,47.918,145.488,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,909,905,11,0,15,4,0,0,0,1236240,1230800,14960,0,11856000,615,5.95306,800
2022-01-17T13:10:45.051435+0000,3106838,448292610,3106838,8192,8192,0,47.366,145.668,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1128,1128,2,0,2,0,0,0,0,1534080,1534080,2720,0,11661000,599,6.23905,800
2022-01-17T13:10:46.603018+0000,3108389,448292610,3108389,8192,8192,0,47.385,147.132,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,892,889,8,0,9,3,0,0,0,1213120,1209040,10880,0,11865000,566,6.25485,800
2022-01-17T13:10:48.366202+0000,3110153,448292610,3110153,8192,8192,0,47.108,144.42,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1013,1010,6,0,10,3,0,0,0,1377680,1373600,8160,0,11829000,601,6.25085,800
2022-01-17T13:10:50.159600+0000,3111946,448292610,3111946,8192,8192,0,47.562,135.492,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1013,1012,2,0,4,1,0,0,0,1377680,1376320,2720,0,11797500,624,6.1456,800
2022-01-17T13:10:52.028049+0000,3113814,448292610,3113814,8192,8192,0,47.238,148.236,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1036,1032,16,0,20,4,0,0,0,1408960,1403520,21760,0,11746500,615,6.03261,800
2022-01-17T13:10:53.926365+0000,3115713,448292610,3115713,8192,8192,0,47.629,154.248,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1107,1107,7,0,7,0,0,0,0,1505520,1505520,9520,0,11590500,609,6.34465,800
2022-01-17T13:10:55.396049+0000,3117182,448292610,3117182,8192,8192,0,47.966,122.496,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,887,887,5,0,4,0,0,0,0,1206320,1206320,6800,0,11797500,587,6.56647,800
2022-01-17T13:10:57.161592+0000,3118948,448292610,3118948,8192,8192,0,47.878,135.864,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1029,1029,5,0,6,0,0,0,0,1399440,1399440,6800,0,11715000,594,6.34108,800
2022-01-17T13:10:58.759319+0000,3120546,448292610,3120546,8192,8192,0,47.008,151.284,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,928,928,4,0,4,0,0,0,0,1262080,1262080,5440,0,11821500,576,6.31942,800
2022-01-17T13:11:00.605803+0000,3122392,448292610,3122392,8192,8192,0,47.038,150.036,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1010,1009,2,0,3,1,0,0,0,1373600,1372240,2720,0,11809500,603,5.95121,800
2022-01-17T13:11:02.217947+0000,3124004,448292610,3124004,8192,8192,0,46.973,162.48,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,982,980,8,0,10,2,0,0,0,1335520,1332800,10880,0,11841000,538,6.62728,800
2022-01-17T13:11:03.939731+0000,3125726,448292610,3125726,8192,8192,0,47.203,151.548,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1015,1015,7,0,7,0,0,0,0,1380400,1380400,9520,0,11818500,591,6.41381,800
2022-01-17T13:11:05.946402+0000,3127733,448292610,3127733,8192,8192,0,47.613,140.496,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1050,1049,6,0,7,1,0,0,0,1428000,1426640,8160,0,11739000,657,5.69301,800
2022-01-17T13:11:07.992102+0000,3129779,448292610,3129779,8192,8192,0,47.49,150.612,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,919,919,5,0,5,0,0,0,0,1249840,1249840,6800,0,11862000,681,4.88768,800
2022-01-17T13:11:10.078419+0000,3131865,448292610,3131865,8192,8192,0,47.685,147.648,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1109,1107,5,0,6,2,0,0,0,1508240,1505520,6800,0,11701500,625,5.78334,800
2022-01-17T13:11:11.526862+0000,3133313,448292610,3133313,8192,8192,0,47.834,123.384,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,878,878,10,0,11,0,0,0,0,1194080,1194080,13600,0,11887500,499,6.59511,800
2022-01-17T13:11:13.289009+0000,3135075,448292610,3135075,8192,8192,0,48.237,143.7,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1075,1071,18,0,22,4,0,0,0,1462000,1456560,24480,0,11784000,496,6.6374,800
2022-01-17T13:11:15.046214+0000,3136833,448292610,3136833,8192,8192,0,47.587,168.768,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,956,955,10,0,11,1,0,0,0,1300160,1298800,13600,0,11850000,616,5.9192,800
2022-01-17T13:11:17.055190+0000,3138842,448292610,3138842,8192,8192,0,49.096,137.856,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1063,1062,9,0,10,1,0,0,0,1445680,1444320,12240,0,11757000,653,5.75689,800
2022-01-17T13:11:18.828057+0000,3140614,448292610,3140614,8192,8192,0,48.725,105.984,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,998,997,14,0,15,1,0,0,0,1357280,1355920,19040,0,11760000,572,6.12467,800
2022-01-17T13:11:20.324226+0000,3142111,448292610,3142111,8192,8192,0,48.269,142.524,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,935,932,19,0,21,3,0,0,0,1271600,1267520,25840,0,11916000,477,6.79922,800
2022-01-17T13:11:21.864338+0000,3143651,448292610,3143651,8192,8192,0,48.159,132.444,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,955,953,12,0,15,2,0,0,0,1298800,1296080,16320,0,11934000,460,6.74651,800
2022-01-17T13:11:23.591291+0000,3145378,448292610,3145378,8192,8192,0,48.049,145.344,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1076,1073,14,0,17,3,0,0,0,1463360,1459280,19040,0,11818500,433,6.77893,800
2022-01-17T13:11:25.190636+0000,3146977,448292610,3146977,8192,8192,0,48.145,156.66,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1008,1008,5,0,5,0,0,0,0,1370880,1370880,6800,0,11805000,444,6.85723,800
2022-01-17T13:11:26.701781+0000,3148488,448292610,3148488,8192,8192,0,47.482,199.704,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,950,949,6,0,7,1,0,0,0,1292000,1290640,8160,0,11884500,446,6.83981,800
2022-01-17T13:11:28.276885+0000,3150063,448292610,3150063,8192,8192,0,47.233,158.508,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,999,996,6,0,9,3,0,0,0,1358640,1354560,8160,0,11892000,457,6.90059,800
2022-01-17T13:11:29.893668+0000,3151680,448292610,3151680,8192,8192,0,47.846,156.36,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1013,1013,7,0,7,0,0,0,0,1377680,1377680,9520,0,11877000,439,6.81687,800
2022-01-17T13:11:31.553466+0000,3153340,448292610,3153340,8192,8192,0,47.674,125.364,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1031,1027,18,0,22,4,0,0,0,1402160,1396720,24480,0,11835000,483,6.75823,800
2022-01-17T13:11:33.266140+0000,3155053,448292610,3155053,8192,8192,0,48.285,115.428,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1027,1026,7,0,8,1,0,0,0,1396720,1395360,9520,0,11791500,536,6.5242,800
2022-01-17T13:11:34.981724+0000,3156768,448292610,3156768,8192,8192,0,47.482,156.168,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1022,1021,16,0,17,1,0,0,0,1389920,1388560,21760,0,11761500,583,6.48136,800
2022-01-17T13:11:36.928284+0000,3158715,448292610,3158715,8192,8192,0,47.248,132.444,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1077,1075,9,0,11,2,0,0,0,1464720,1462000,12240,0,11653500,648,6.01971,800
2022-01-17T13:11:38.672515+0000,3160459,448292610,3160459,8192,8192,0,47.495,172.572,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,881,878,5,0,8,3,0,0,0,1198160,1194080,6800,0,11835000,681,5.49542,800
2022-01-17T13:11:40.781978+0000,3162568,448292610,3162568,8192,8192,0,47.799,153.66,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1139,1138,6,0,7,1,0,0,0,1549040,1547680,8160,0,11628000,653,5.87464,800
2022-01-17T13:11:42.560899+0000,3164347,448292610,3164347,8192,8192,0,48.375,174.756,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,864,863,5,0,6,1,0,0,0,1175040,1173680,6800,0,11830500,684,5.28431,800
2022-01-17T13:11:44.486910+0000,3166273,448292610,3166273,8192,8192,0,47.153,146.772,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1086,1085,11,0,12,1,0,0,0,1476960,1475600,14960,0,11706000,690,6.13477,800
2022-01-17T13:11:46.419737+0000,3168206,448292610,3168206,8192,8192,0,47.267,143.772,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,920,919,2,0,3,1,0,0,0,1251200,1249840,2720,0,11826000,678,5.17874,800
2022-01-17T13:11:48.281830+0000,3170068,448292610,3170068,8192,8192,0,47.348,138.456,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1037,1036,6,0,6,1,0,0,0,1410320,1408960,8160,0,11808000,649,6.0591,800
2022-01-17T13:11:50.139586+0000,3171926,448292610,3171926,8192,8192,0,47.184,146.352,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,976,973,7,0,11,3,0,0,0,1327360,1323280,9520,0,11814000,636,5.71593,800
2022-01-17T13:11:52.148208+0000,3173935,448292610,3173935,8192,8192,0,47.661,162.132,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1132,1130,7,0,9,2,0,0,0,1539520,1536800,9520,0,11613000,597,6.13164,800
2022-01-17T13:11:53.676161+0000,3175463,448292610,3175463,8192,8192,0,47.337,138.252,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,902,901,8,0,9,1,0,0,0,1226720,1225360,10880,0,11769000,563,6.42284,800
2022-01-17T13:11:55.265076+0000,3177052,448292610,3177052,8192,8192,0,47.876,132.144,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,950,949,5,0,6,1,0,0,0,1292000,1290640,6800,0,11844000,547,6.50506,800
2022-01-17T13:11:56.906459+0000,3178693,448292610,3178693,8192,8192,0,47.667,143.436,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,998,997,6,0,7,1,0,0,0,1357280,1355920,8160,0,11848500,505,6.61529,800
2022-01-17T13:11:58.455472+0000,3180242,448292610,3180242,8192,8192,0,47.861,139.464,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,962,960,8,0,9,2,0,0,0,1308320,1305600,10880,0,11943000,464,6.75693,800
